step,p,reward_timestamp,mean_reward,mean_r_pub,mean_r_pri,learning_rate,update_timestamp,update_seconds,kl
903,30,2026-08-15T13:50:20.618+08:00,0.187708,0.268153,0.151042,6.3618549e-06,2026-08-15T13:50:28.767+08:00,8.143,2.096737861633301
904,30,2026-08-15T13:50:34.867+08:00,0.1875,0.25,0.084722,6.3618549e-06,2026-08-15T13:50:43.011+08:00,8.139,2.1745638847351074
905,30,2026-08-15T13:50:49.133+08:00,0.319471,0.42207,0.116071,6.3618549e-06,2026-08-15T13:50:57.279+08:00,8.14,0.4640994668006897
906,30,2026-08-15T13:51:03.345+08:00,0.095196,0.095196,0.008333,6.3618549e-06,2026-08-15T13:51:11.502+08:00,8.152,1.2537248134613037
907,30,2026-08-15T13:51:17.711+08:00,0.087091,0.117799,0.112302,6.3618549e-06,2026-08-15T13:51:25.856+08:00,8.139,1.2413983345031738
908,30,2026-08-15T13:51:31.905+08:00,0.233479,0.377099,0.10625,6.3618549e-06,2026-08-15T13:51:40.061+08:00,8.15,0.8858956098556519
909,30,2026-08-15T13:51:46.109+08:00,0.110034,0.110034,0.0,6.3618549e-06,2026-08-15T13:51:54.260+08:00,8.147,3.0913853645324707
910,30,2026-08-15T13:52:00.369+08:00,0.008511,0.066856,0.13679,6.3618549e-06,2026-08-15T13:52:08.529+08:00,8.155,2.250216245651245
911,30,2026-08-15T13:52:14.591+08:00,0.074215,0.129771,0.0625,6.3618549e-06,2026-08-15T13:52:22.727+08:00,8.13,4.110292434692383
912,30,2026-08-15T13:52:28.778+08:00,0.131393,0.191132,0.055556,6.3618549e-06,2026-08-15T13:52:36.933+08:00,8.149,0.9074879884719849
913,30,2026-08-15T13:52:43.033+08:00,0.121289,0.246586,0.097917,6.3618549e-06,2026-08-15T13:52:51.153+08:00,8.114,0.9487619996070862
914,30,2026-08-15T13:52:57.695+08:00,0.06179,0.08679,0.079167,6.3618549e-06,2026-08-15T13:53:05.857+08:00,8.144,1.942527413368225
915,30,2026-08-15T13:53:11.909+08:00,0.073838,0.152453,0.191667,6.3618549e-06,2026-08-15T13:53:20.045+08:00,8.131,0.7903025150299072
916,30,2026-08-15T13:53:26.038+08:00,0.062998,0.079992,0.113791,6.3618549e-06,2026-08-15T13:53:34.193+08:00,8.149,2.7890124320983887
917,30,2026-08-15T13:53:40.266+08:00,0.020119,0.147444,0.121046,6.3618549e-06,2026-08-15T13:53:48.421+08:00,8.149,2.5250589847564697
918,30,2026-08-15T13:53:54.525+08:00,0.178753,0.220139,0.020833,6.3618549e-06,2026-08-15T13:54:02.681+08:00,8.151,1.2054486274719238
919,30,2026-08-15T13:54:08.882+08:00,0.169311,0.322245,0.09277,6.3618549e-06,2026-08-15T13:54:17.016+08:00,8.129,1.6018221378326416
920,30,2026-08-15T13:54:23.041+08:00,0.159211,0.182192,0.050342,6.3618549e-06,2026-08-15T13:54:31.196+08:00,8.15,2.141824722290039
921,30,2026-08-15T13:54:37.262+08:00,0.024656,0.183437,0.214885,6.2982363e-06,2026-08-15T13:54:45.409+08:00,8.142,0.5429368615150452
922,30,2026-08-15T13:54:51.453+08:00,0.165234,0.165747,0.0025,6.2982363e-06,2026-08-15T13:54:59.606+08:00,8.147,2.8273377418518066
923,30,2026-08-15T13:55:05.631+08:00,0.044288,0.186449,0.157292,6.2982363e-06,2026-08-15T13:55:13.764+08:00,8.127,0.047979772090911865
924,30,2026-08-15T13:55:19.833+08:00,0.174017,0.257347,0.07045,6.2982363e-06,2026-08-15T13:55:27.984+08:00,8.146,1.4266078472137451
925,30,2026-08-15T13:55:34.042+08:00,0.146488,0.148614,0.003623,6.2982363e-06,2026-08-15T13:55:42.179+08:00,8.131,3.075106143951416
926,30,2026-08-15T13:55:48.210+08:00,0.048254,0.136936,0.216346,6.2982363e-06,2026-08-15T13:55:56.368+08:00,8.153,1.7200530767440796
927,30,2026-08-15T13:56:02.442+08:00,0.240338,0.40635,0.0875,6.2982363e-06,2026-08-15T13:56:10.583+08:00,8.135,1.630173683166504
928,30,2026-08-15T13:56:16.667+08:00,0.046159,0.212798,0.260417,6.2982363e-06,2026-08-15T13:56:24.834+08:00,8.161,3.859143018722534
929,30,2026-08-15T13:56:31.004+08:00,0.056737,0.171312,0.119921,6.2982363e-06,2026-08-15T13:56:39.160+08:00,8.15,3.622915506362915
930,30,2026-08-15T13:56:45.248+08:00,0.188851,0.228668,0.068401,6.2982363e-06,2026-08-15T13:56:53.396+08:00,8.143,0.6747980713844299
931,30,2026-08-15T13:56:59.570+08:00,0.10945,0.222801,0.168561,6.2982363e-06,2026-08-15T13:57:07.718+08:00,8.142,1.7429544925689697
932,30,2026-08-15T13:57:13.855+08:00,0.039167,0.076636,0.108333,6.2982363e-06,2026-08-15T13:57:22.009+08:00,8.148,0.5480281114578247
933,30,2026-08-15T13:57:28.157+08:00,0.125604,0.273353,0.128571,6.2982363e-06,2026-08-15T13:57:36.316+08:00,8.153,0.8678469657897949
934,30,2026-08-15T13:57:42.381+08:00,0.046686,0.135952,0.163603,6.2982363e-06,2026-08-15T13:57:50.528+08:00,8.142,1.9116911888122559
935,30,2026-08-15T13:57:56.628+08:00,0.146792,0.178817,0.06994,6.2982363e-06,2026-08-15T13:58:04.791+08:00,8.157,1.5557444095611572
936,30,2026-08-15T13:58:10.908+08:00,0.219381,0.28188,0.0625,6.2982363e-06,2026-08-15T13:58:19.068+08:00,8.155,2.2137112617492676
937,30,2026-08-15T13:58:25.129+08:00,0.20303,0.240278,0.020833,6.2982363e-06,2026-08-15T13:58:33.264+08:00,8.13,0.46696722507476807
938,30,2026-08-15T13:58:39.409+08:00,0.073142,0.14033,0.029514,6.2982363e-06,2026-08-15T13:58:47.564+08:00,8.149,2.15401554107666
939,30,2026-08-15T13:58:53.729+08:00,0.139184,0.177516,0.042964,6.2982363e-06,2026-08-15T13:59:01.892+08:00,8.156,2.834306240081787
940,30,2026-08-15T13:59:07.979+08:00,0.086796,0.093331,0.034722,6.2982363e-06,2026-08-15T13:59:16.103+08:00,8.119,-0.21097928285598755
941,30,2026-08-15T13:59:22.169+08:00,0.205883,0.304861,0.15501,6.2352539e-06,2026-08-15T13:59:30.316+08:00,8.141,-0.015743792057037354
942,30,2026-08-15T13:59:36.425+08:00,0.05604,0.228054,0.075,6.2352539e-06,2026-08-15T13:59:44.585+08:00,8.155,2.174013614654541
943,30,2026-08-15T13:59:50.752+08:00,0.119634,0.310225,0.15625,6.2352539e-06,2026-08-15T13:59:58.900+08:00,8.142,1.7448725700378418
944,30,2026-08-15T14:00:04.997+08:00,0.251273,0.303298,0.069079,6.2352539e-06,2026-08-15T14:00:13.149+08:00,8.145,2.225306510925293
945,30,2026-08-15T14:00:19.281+08:00,0.239452,0.333198,0.047101,6.2352539e-06,2026-08-15T14:00:27.445+08:00,8.157,0.9295504093170166
946,30,2026-08-15T14:00:33.649+08:00,0.169973,0.169973,0.0,6.2352539e-06,2026-08-15T14:00:41.808+08:00,8.153,1.512010097503662
947,30,2026-08-15T14:00:47.952+08:00,0.195949,0.195949,0.043683,6.2352539e-06,2026-08-15T14:00:56.118+08:00,8.16,2.8020315170288086
948,30,2026-08-15T14:01:02.180+08:00,0.099584,0.187042,0.09375,6.2352539e-06,2026-08-15T14:01:10.322+08:00,8.136,2.346165657043457
949,30,2026-08-15T14:01:16.475+08:00,0.230877,0.305876,0.077778,6.2352539e-06,2026-08-15T14:01:24.900+08:00,8.42,1.57843017578125
950,30,2026-08-15T14:01:30.998+08:00,0.075129,0.146995,0.060764,6.2352539e-06,2026-08-15T14:01:39.168+08:00,8.164,0.6209632754325867
951,30,2026-08-15T14:01:45.432+08:00,0.083971,0.146471,0.0625,6.2352539e-06,2026-08-15T14:01:53.585+08:00,8.147,0.6469155550003052
952,30,2026-08-15T14:01:59.695+08:00,0.149917,0.173785,0.076168,6.2352539e-06,2026-08-15T14:02:07.791+08:00,8.09,0.899505615234375
953,30,2026-08-15T14:02:13.885+08:00,0.144976,0.226636,0.031723,6.2352539e-06,2026-08-15T14:02:22.040+08:00,8.149,0.9954433441162109
954,30,2026-08-15T14:02:28.114+08:00,0.02559,0.394097,0.21099,6.2352539e-06,2026-08-15T14:02:36.258+08:00,8.138,-0.9038511514663696
955,30,2026-08-15T14:02:42.337+08:00,0.076971,0.195971,0.104167,6.2352539e-06,2026-08-15T14:02:50.492+08:00,8.149,2.9523563385009766
956,30,2026-08-15T14:02:56.644+08:00,0.182753,0.20548,0.104167,6.2352539e-06,2026-08-15T14:03:04.800+08:00,8.15,-0.7503486275672913
957,30,2026-08-15T14:03:10.963+08:00,0.185535,0.185535,0.014706,6.2352539e-06,2026-08-15T14:03:19.118+08:00,8.15,0.5882596969604492
958,30,2026-08-15T14:03:25.256+08:00,0.086571,0.122994,0.064649,6.2352539e-06,2026-08-15T14:03:33.418+08:00,8.156,1.8971338272094727
959,30,2026-08-15T14:03:39.512+08:00,0.094792,0.273958,0.1375,6.2352539e-06,2026-08-15T14:03:47.635+08:00,8.118,0.43341323733329773
960,30,2026-08-15T14:03:53.736+08:00,0.131043,0.145409,0.033482,6.2352539e-06,2026-08-15T14:04:01.889+08:00,8.148,0.2121446132659912
961,30,2026-08-15T14:04:07.972+08:00,0.061837,0.14517,0.138889,6.1729014e-06,2026-08-15T14:04:16.127+08:00,8.149,2.7480404376983643
962,30,2026-08-15T14:04:22.304+08:00,0.134761,0.150386,0.0625,6.1729014e-06,2026-08-15T14:04:30.441+08:00,8.131,1.7768681049346924
963,30,2026-08-15T14:04:36.661+08:00,0.084191,0.208906,0.075658,6.1729014e-06,2026-08-15T14:04:44.820+08:00,8.154,2.668360948562622
964,30,2026-08-15T14:04:50.972+08:00,0.057479,0.119257,0.07906,6.1729014e-06,2026-08-15T14:04:59.127+08:00,8.15,2.328402042388916
965,30,2026-08-15T14:05:05.214+08:00,0.120341,0.204789,0.139881,6.1729014e-06,2026-08-15T14:05:13.372+08:00,8.152,2.368271827697754
966,30,2026-08-15T14:05:19.515+08:00,0.016805,0.187253,0.1625,6.1729014e-06,2026-08-15T14:05:27.643+08:00,8.125,2.527271032333374
967,30,2026-08-15T14:05:33.730+08:00,0.080095,0.142595,0.05,6.1729014e-06,2026-08-15T14:05:41.887+08:00,8.151,0.9088075160980225
968,30,2026-08-15T14:05:48.037+08:00,0.196273,0.197883,0.027389,6.1729014e-06,2026-08-15T14:05:56.198+08:00,8.156,2.93477725982666
969,30,2026-08-15T14:06:02.249+08:00,0.09736,0.112968,0.017708,6.1729014e-06,2026-08-15T14:06:10.409+08:00,8.154,-0.4201350212097168
970,30,2026-08-15T14:06:16.519+08:00,0.143325,0.198557,0.182738,6.1729014e-06,2026-08-15T14:06:24.678+08:00,8.152,1.2214444875717163
971,30,2026-08-15T14:06:30.823+08:00,0.065254,0.182418,0.107253,6.1729014e-06,2026-08-15T14:06:38.983+08:00,8.147,2.9197866916656494
972,30,2026-08-15T14:06:45.115+08:00,0.137578,0.166704,0.040103,6.1729014e-06,2026-08-15T14:06:53.283+08:00,8.162,2.887922525405884
973,30,2026-08-15T14:06:59.556+08:00,0.305021,0.305021,0.004808,6.1729014e-06,2026-08-15T14:07:07.712+08:00,8.15,0.6442263126373291
974,30,2026-08-15T14:07:13.929+08:00,0.227785,0.246886,0.020833,6.1729014e-06,2026-08-15T14:07:22.074+08:00,8.138,1.2874516248703003
975,30,2026-08-15T14:07:28.288+08:00,0.116411,0.172009,0.091304,6.1729014e-06,2026-08-15T14:07:36.445+08:00,8.152,1.6219494342803955
976,30,2026-08-15T14:07:42.550+08:00,0.025712,0.04536,0.052536,6.1729014e-06,2026-08-15T14:07:50.704+08:00,8.149,1.9868758916854858
977,30,2026-08-15T14:07:56.797+08:00,0.24561,0.24561,0.0,6.1729014e-06,2026-08-15T14:08:04.935+08:00,8.133,2.8671956062316895
978,30,2026-08-15T14:08:11.032+08:00,0.071133,0.172709,0.07457,6.1729014e-06,2026-08-15T14:08:19.192+08:00,8.155,1.1191110610961914
979,30,2026-08-15T14:08:25.257+08:00,0.176467,0.202353,0.026268,6.1729014e-06,2026-08-15T14:08:33.377+08:00,8.114,3.062067985534668
980,30,2026-08-15T14:08:39.452+08:00,0.043675,0.330359,0.2007,6.1729014e-06,2026-08-15T14:08:47.609+08:00,8.151,0.39695990085601807
981,30,2026-08-15T14:08:53.672+08:00,0.182449,0.19073,0.031746,6.1111724e-06,2026-08-15T14:09:01.835+08:00,8.157,-0.7439287304878235
982,30,2026-08-15T14:09:07.883+08:00,0.178207,0.397917,0.14375,6.1111724e-06,2026-08-15T14:09:16.014+08:00,8.125,1.6739110946655273
983,30,2026-08-15T14:09:22.052+08:00,0.105616,0.147994,0.05,6.1111724e-06,2026-08-15T14:09:30.185+08:00,8.131,2.4955201148986816
984,30,2026-08-15T14:09:36.212+08:00,0.108148,0.201098,0.05,6.1111724e-06,2026-08-15T14:09:44.351+08:00,8.133,2.505735158920288
985,30,2026-08-15T14:09:50.925+08:00,0.059266,0.175184,0.159578,6.1111724e-06,2026-08-15T14:09:59.054+08:00,8.124,0.2508458197116852
986,30,2026-08-15T14:10:05.174+08:00,0.229952,0.294745,0.099696,6.1111724e-06,2026-08-15T14:10:13.303+08:00,8.124,0.45251330733299255
987,30,2026-08-15T14:10:19.376+08:00,0.045743,0.107906,0.083333,6.1111724e-06,2026-08-15T14:10:27.531+08:00,8.149,0.41576439142227173
988,30,2026-08-15T14:10:33.657+08:00,0.059658,0.103968,0.04375,6.1111724e-06,2026-08-15T14:10:41.808+08:00,8.148,0.5723652839660645
989,30,2026-08-15T14:10:47.998+08:00,0.065353,0.177583,0.086602,6.1111724e-06,2026-08-15T14:10:56.161+08:00,8.157,2.0521557331085205
990,30,2026-08-15T14:11:02.339+08:00,0.084419,0.124056,0.075887,6.1111724e-06,2026-08-15T14:11:10.480+08:00,8.135,0.03391525149345398
991,30,2026-08-15T14:11:16.632+08:00,0.129061,0.312879,0.078358,6.1111724e-06,2026-08-15T14:11:24.723+08:00,8.086,3.480161190032959
992,30,2026-08-15T14:11:30.795+08:00,0.169433,0.223766,0.042296,6.1111724e-06,2026-08-15T14:11:38.940+08:00,8.14,-0.188228577375412
993,30,2026-08-15T14:11:44.990+08:00,0.183702,0.255091,0.03125,6.1111724e-06,2026-08-15T14:11:53.140+08:00,8.145,1.6492332220077515
994,30,2026-08-15T14:11:59.341+08:00,0.082313,0.305574,0.139583,6.1111724e-06,2026-08-15T14:12:07.484+08:00,8.137,2.9343454837799072
995,30,2026-08-15T14:12:13.616+08:00,0.045168,0.045168,0.013889,6.1111724e-06,2026-08-15T14:12:21.782+08:00,8.16,4.559606552124023
996,30,2026-08-15T14:12:28.021+08:00,0.181331,0.236887,0.1125,6.1111724e-06,2026-08-15T14:12:36.156+08:00,8.129,1.3887990713119507
997,30,2026-08-15T14:12:42.270+08:00,0.091018,0.212774,0.069574,6.1111724e-06,2026-08-15T14:12:50.426+08:00,8.15,2.789376735687256
998,30,2026-08-15T14:12:56.609+08:00,0.059787,0.213953,0.208333,6.1111724e-06,2026-08-15T14:13:04.751+08:00,8.136,2.026364326477051
999,30,2026-08-15T14:13:10.874+08:00,0.197804,0.197804,0.0,6.1111724e-06,2026-08-15T14:13:19.017+08:00,8.137,3.2615933418273926
1000,30,2026-08-15T14:13:25.133+08:00,0.004724,0.063817,0.074059,6.1111724e-06,2026-08-15T14:13:33.277+08:00,8.138,0.14320528507232666
1001,30,2026-08-15T14:13:42.788+08:00,0.08631,0.141865,0.066318,6.0500607e-06,2026-08-15T14:13:50.912+08:00,8.119,2.931365728378296
1002,30,2026-08-15T14:13:57.277+08:00,0.28953,0.28953,0.0625,6.0500607e-06,2026-08-15T14:14:05.424+08:00,8.141,3.803860664367676
1003,30,2026-08-15T14:14:11.748+08:00,0.054988,0.188736,0.083333,6.0500607e-06,2026-08-15T14:14:19.893+08:00,8.139,1.0071890354156494
1004,30,2026-08-15T14:14:26.303+08:00,0.15614,0.176922,0.0375,6.0500607e-06,2026-08-15T14:14:34.449+08:00,8.14,1.4962360858917236
1005,30,2026-08-15T14:14:40.839+08:00,0.129789,0.231864,0.079167,6.0500607e-06,2026-08-15T14:14:48.989+08:00,8.143,-0.4781579077243805
1006,30,2026-08-15T14:14:55.224+08:00,0.139169,0.219329,0.078125,6.0500607e-06,2026-08-15T14:15:03.386+08:00,8.157,1.160454273223877
1007,30,2026-08-15T14:15:09.628+08:00,0.125067,0.139953,0.059615,6.0500607e-06,2026-08-15T14:15:17.780+08:00,8.147,2.5760185718536377
1008,30,2026-08-15T14:15:24.079+08:00,0.036617,0.061029,0.046875,6.0500607e-06,2026-08-15T14:15:32.233+08:00,8.149,1.3936258554458618
1009,30,2026-08-15T14:15:38.610+08:00,0.277551,0.417212,0.080736,6.0500607e-06,2026-08-15T14:15:46.745+08:00,8.129,-0.15044869482517242
1010,30,2026-08-15T14:15:53.006+08:00,0.127189,0.29375,0.129167,6.0500607e-06,2026-08-15T14:16:01.139+08:00,8.128,3.079291582107544
1011,30,2026-08-15T14:16:07.374+08:00,0.088738,0.115517,0.037202,6.0500607e-06,2026-08-15T14:16:15.522+08:00,8.142,0.84446781873703
1012,30,2026-08-15T14:16:21.743+08:00,0.007825,0.168884,0.208036,6.0500607e-06,2026-08-15T14:16:29.893+08:00,8.145,3.010592460632324
1013,30,2026-08-15T14:16:36.160+08:00,0.13195,0.204695,0.076099,6.0500607e-06,2026-08-15T14:16:44.295+08:00,8.13,1.9658105373382568
1014,30,2026-08-15T14:16:50.591+08:00,0.106465,0.209821,0.114583,6.0500607e-06,2026-08-15T14:16:58.745+08:00,8.151,2.37809157371521
1015,30,2026-08-15T14:17:05.134+08:00,0.063559,0.084389,0.040923,6.0500607e-06,2026-08-15T14:17:13.290+08:00,8.15,-0.2439173460006714
1016,30,2026-08-15T14:17:19.639+08:00,0.116697,0.116697,0.0,6.0500607e-06,2026-08-15T14:17:27.763+08:00,8.119,-0.03917522728443146
1017,30,2026-08-15T14:17:34.102+08:00,0.156253,0.308532,0.220833,6.0500607e-06,2026-08-15T14:17:42.239+08:00,8.132,0.5365320444107056
1018,30,2026-08-15T14:17:48.721+08:00,0.156247,0.176035,0.076236,6.0500607e-06,2026-08-15T14:17:56.867+08:00,8.142,2.2311835289001465
1019,30,2026-08-15T14:18:03.685+08:00,0.056282,0.074139,0.094216,6.0500607e-06,2026-08-15T14:18:11.830+08:00,8.14,1.3303678035736084
1020,30,2026-08-15T14:18:18.286+08:00,0.154188,0.197699,0.087366,6.0500607e-06,2026-08-15T14:18:26.436+08:00,8.144,0.4990079998970032
1021,30,2026-08-15T14:18:32.906+08:00,0.155097,0.155468,0.002982,5.9895601e-06,2026-08-15T14:18:41.061+08:00,8.149,2.0203020572662354
1022,30,2026-08-15T14:18:47.514+08:00,0.124252,0.12667,0.01,5.9895601e-06,2026-08-15T14:18:55.672+08:00,8.153,2.451977014541626
1023,30,2026-08-15T14:19:02.060+08:00,0.104289,0.211996,0.134615,5.9895601e-06,2026-08-15T14:19:10.206+08:00,8.141,1.0947562456130981
1024,30,2026-08-15T14:19:16.567+08:00,0.199021,0.29055,0.109738,5.9895601e-06,2026-08-15T14:19:24.712+08:00,8.139,1.6681512594223022
1025,30,2026-08-15T14:19:30.928+08:00,0.213447,0.213447,0.017857,5.9895601e-06,2026-08-15T14:19:39.075+08:00,8.143,1.1797235012054443
1026,30,2026-08-15T14:19:45.277+08:00,0.312353,0.312353,0.0,5.9895601e-06,2026-08-15T14:19:53.391+08:00,8.11,3.4322004318237305
1027,30,2026-08-15T14:19:59.824+08:00,0.077898,0.165339,0.124146,5.9895601e-06,2026-08-15T14:20:07.976+08:00,8.146,0.14159873127937317
1028,30,2026-08-15T14:20:14.208+08:00,0.254464,0.254464,0.013889,5.9895601e-06,2026-08-15T14:20:22.456+08:00,8.141,-1.5631965398788452
1029,30,2026-08-15T14:20:28.540+08:00,0.062205,0.097899,0.03125,5.9895601e-06,2026-08-15T14:20:36.687+08:00,8.143,-0.2593899369239807
1030,30,2026-08-15T14:20:42.717+08:00,0.046721,0.106005,0.059926,5.9895601e-06,2026-08-15T14:20:50.872+08:00,8.149,2.590278148651123
1031,30,2026-08-15T14:20:56.963+08:00,0.091381,0.118677,0.044444,5.9895601e-06,2026-08-15T14:21:05.120+08:00,8.152,1.3980841636657715
1032,30,2026-08-15T14:21:11.268+08:00,0.11466,0.212486,0.142708,5.9895601e-06,2026-08-15T14:21:19.426+08:00,8.153,1.3659796714782715
1033,30,2026-08-15T14:21:25.575+08:00,0.11461,0.294501,0.153186,5.9895601e-06,2026-08-15T14:21:33.703+08:00,8.122,0.9294030666351318
1034,30,2026-08-15T14:21:39.842+08:00,0.202046,0.243501,0.076389,5.9895601e-06,2026-08-15T14:21:47.995+08:00,8.148,1.8042364120483398
1035,30,2026-08-15T14:21:54.095+08:00,0.014138,0.184947,0.197917,5.9895601e-06,2026-08-15T14:22:02.225+08:00,8.124,-1.473527431488037
1036,30,2026-08-15T14:22:08.456+08:00,0.221385,0.449046,0.21875,5.9895601e-06,2026-08-15T14:22:16.613+08:00,8.151,2.8269309997558594
1037,30,2026-08-15T14:22:22.923+08:00,0.164647,0.225061,0.083333,5.9895601e-06,2026-08-15T14:22:31.065+08:00,8.136,0.5384302735328674
1038,30,2026-08-15T14:22:37.287+08:00,0.029585,0.097462,0.04375,5.9895601e-06,2026-08-15T14:22:45.435+08:00,8.143,1.4524790048599243
1039,30,2026-08-15T14:22:51.651+08:00,0.089469,0.28286,0.244697,5.9895601e-06,2026-08-15T14:22:59.808+08:00,8.154,1.423093557357788
1040,30,2026-08-15T14:23:06.181+08:00,0.097666,0.209767,0.114042,5.9895601e-06,2026-08-15T14:23:14.348+08:00,8.164,1.3173071146011353
1041,30,2026-08-15T14:23:20.596+08:00,0.242916,0.280416,0.109375,5.9296645e-06,2026-08-15T14:23:28.741+08:00,8.139,2.2976231575012207
1042,30,2026-08-15T14:23:34.907+08:00,0.092897,0.14566,0.09375,5.9296645e-06,2026-08-15T14:23:43.050+08:00,8.138,1.2832462787628174
1043,30,2026-08-15T14:23:49.154+08:00,0.051115,0.181475,0.146429,5.9296645e-06,2026-08-15T14:23:57.302+08:00,8.142,1.318960428237915
1044,30,2026-08-15T14:24:03.502+08:00,0.136739,0.207921,0.054167,5.9296645e-06,2026-08-15T14:24:11.652+08:00,8.144,3.7127180099487305
1045,30,2026-08-15T14:24:17.944+08:00,0.053464,0.263514,0.156579,5.9296645e-06,2026-08-15T14:24:26.097+08:00,8.147,3.3638486862182617
1046,30,2026-08-15T14:24:32.287+08:00,0.112088,0.156846,0.047676,5.9296645e-06,2026-08-15T14:24:40.427+08:00,8.134,0.12552902102470398
1047,30,2026-08-15T14:24:46.579+08:00,0.216369,0.216369,0.003641,5.9296645e-06,2026-08-15T14:24:54.737+08:00,8.152,-0.07658863067626953
1048,30,2026-08-15T14:25:00.930+08:00,0.164137,0.164137,0.005,5.9296645e-06,2026-08-15T14:25:09.086+08:00,8.15,0.2259621024131775
1049,30,2026-08-15T14:25:15.329+08:00,0.11605,0.247425,0.099702,5.9296645e-06,2026-08-15T14:25:23.489+08:00,8.155,3.8777384757995605
1050,35,2026-08-15T14:25:29.768+08:00,0.259109,0.292956,0.045833,5.9296645e-06,2026-08-15T14:25:37.919+08:00,8.145,2.0395002365112305
1051,35,2026-08-15T14:25:44.136+08:00,0.163889,0.248008,0.096688,5.9296645e-06,2026-08-15T14:25:52.291+08:00,8.149,-0.3803751766681671
1052,35,2026-08-15T14:25:58.491+08:00,0.089759,0.254905,0.105159,5.9296645e-06,2026-08-15T14:26:06.652+08:00,8.157,1.7395590543746948
1053,35,2026-08-15T14:26:12.879+08:00,0.12344,0.183018,0.136607,5.9296645e-06,2026-08-15T14:26:21.038+08:00,8.154,2.3539462089538574
1054,35,2026-08-15T14:26:27.221+08:00,0.131062,0.239899,0.161979,5.9296645e-06,2026-08-15T14:26:35.384+08:00,8.157,1.3555762767791748
1055,35,2026-08-15T14:26:42.031+08:00,0.08765,0.165464,0.060285,5.9296645e-06,2026-08-15T14:26:50.196+08:00,8.159,1.3531986474990845
1056,35,2026-08-15T14:26:56.450+08:00,0.098584,0.340819,0.247917,5.9296645e-06,2026-08-15T14:27:04.623+08:00,8.168,2.522397518157959
1057,35,2026-08-15T14:27:10.861+08:00,0.174738,0.229167,0.065138,5.9296645e-06,2026-08-15T14:27:19.008+08:00,8.142,2.01039457321167
1058,35,2026-08-15T14:27:25.208+08:00,0.138012,0.311623,0.258333,5.9296645e-06,2026-08-15T14:27:33.375+08:00,8.161,1.9069477319717407
1059,35,2026-08-15T14:27:39.560+08:00,0.213253,0.356951,0.061699,5.9296645e-06,2026-08-15T14:27:47.713+08:00,8.147,2.2389566898345947
1060,35,2026-08-15T14:27:53.797+08:00,0.186458,0.186458,0.090479,5.9296645e-06,2026-08-15T14:28:01.956+08:00,8.153,0.21472236514091492
1061,35,2026-08-15T14:28:08.033+08:00,0.104001,0.117042,0.061699,5.8703678e-06,2026-08-15T14:28:16.169+08:00,8.131,1.0297294855117798
1062,35,2026-08-15T14:28:22.204+08:00,0.073945,0.211884,0.178571,5.8703678e-06,2026-08-15T14:28:30.347+08:00,8.138,0.14259584248065948
1063,35,2026-08-15T14:28:36.488+08:00,0.135485,0.268819,0.1875,5.8703678e-06,2026-08-15T14:28:44.618+08:00,8.125,0.3123234510421753
1064,35,2026-08-15T14:28:50.631+08:00,0.186359,0.228026,0.059524,5.8703678e-06,2026-08-15T14:28:58.778+08:00,8.141,1.111006736755371
1065,35,2026-08-15T14:29:04.949+08:00,0.206769,0.257626,0.053378,5.8703678e-06,2026-08-15T14:29:13.105+08:00,8.15,0.013663947582244873
1066,35,2026-08-15T14:29:19.296+08:00,0.083586,0.135601,0.05,5.8703678e-06,2026-08-15T14:29:27.454+08:00,8.152,1.9858481884002686
